SystemTime[SystemTime],Vol. inst. value[Y_y_tempCompVolFlow],Vol. integrated value[Y_y_VolFlowSum],Vol. average integrated value[P_x_CALCVolFlowSumMean],Vol. integration time[Y_y_VolFlowTimeSum]
05:14:40 PM,6.3877,0.1458,6.4006,82.0
05:14:41 PM,6.3633,0.1476,6.4010,83.0
05:14:42 PM,6.3710,0.1493,6.4019,84.0
05:14:43 PM,6.3585,0.1511,6.3986,85.0
05:14:44 PM,6.4023,0.1529,6.3989,86.0
05:14:45 PM,6.3764,0.1546,6.4010,87.0
05:14:46 PM,6.3262,0.1564,6.3978,88.0
05:14:47 PM,6.3503,0.1582,6.3987,89.0
05:14:48 PM,6.3560,0.1600,6.3985,90.0
05:14:49 PM,6.3557,0.1617,6.4000,91.0
05:14:50 PM,6.3295,0.1635,6.3969,92.0
05:14:51 PM,6.3574,0.1652,6.3984,93.0
05:14:52 PM,6.3366,0.1670,6.3948,94.0
05:14:53 PM,6.3619,0.1688,6.3963,95.0
05:14:54 PM,6.3462,0.1705,6.3966,96.0
05:14:55 PM,6.3413,0.1723,6.3943,97.0
05:14:56 PM,6.3674,0.1740,6.3946,98.0
05:14:57 PM,6.3319,0.1758,6.3923,99.0
05:14:58 PM,6.3464,0.1776,6.3927,100.0
05:14:59 PM,6.3336,0.1794,6.3941,101.0
05:15:00 PM,6.3255,0.1811,6.3945,102.0
05:15:01 PM,6.3406,0.1829,6.3923,103.0
05:15:02 PM,6.3305,0.1846,6.3926,104.0
05:15:03 PM,6.3455,0.1864,6.3900,105.0
05:15:04 PM,6.3386,0.1881,6.3913,106.0
05:15:05 PM,6.3253,0.1899,6.3883,107.0
05:15:06 PM,6.3453,0.1917,6.3896,108.0
05:15:07 PM,6.3549,0.1934,6.3895,109.0
05:15:08 PM,6.3545,0.1952,6.3875,110.0
05:15:09 PM,6.3252,0.1969,6.3884,111.0
05:15:10 PM,6.3618,0.1987,6.3864,112.0
05:15:11 PM,6.3280,0.2005,6.3872,113.0
05:15:12 PM,6.3478,0.2023,6.3881,114.0
05:15:13 PM,6.3255,0.2040,6.3880,115.0
05:15:14 PM,6.3833,0.2057,6.3861,116.0
05:15:15 PM,6.3204,0.2075,6.3842,117.0
05:15:16 PM,6.3404,0.2093,6.3850,118.0
05:15:17 PM,6.3469,0.2111,6.3858,119.0
05:15:18 PM,6.3242,0.2128,6.3862,120.0
05:15:19 PM,6.3469,0.2146,6.3844,121.0
05:15:20 PM,6.3365,0.2163,6.3848,122.0
05:15:21 PM,6.3298,0.2181,6.3830,123.0
05:15:22 PM,6.3613,0.2199,6.3834,124.0
05:15:23 PM,6.3416,0.2216,6.3842,125.0
05:15:24 PM,6.3487,0.2234,6.3821,126.0
05:15:25 PM,6.3304,0.2251,6.3829,127.0
05:15:26 PM,6.3351,0.2269,6.3808,128.0
05:15:27 PM,6.3510,0.2286,6.3816,129.0
05:15:28 PM,6.3471,0.2304,6.3799,130.0
05:15:29 PM,6.3444,0.2322,6.3803,131.0
05:15:30 PM,6.3243,0.2340,6.3807,132.0
05:15:31 PM,6.3495,0.2357,6.3818,133.0
05:15:32 PM,6.3390,0.2375,6.3802,134.0
05:15:33 PM,6.3420,0.2392,6.3806,135.0
05:15:34 PM,6.3452,0.2410,6.3790,136.0
