SystemTime[SystemTime],Vol. inst. value[Y_y_tempCompVolFlow],Vol. integrated value[Y_y_VolFlowSum],Vol. average integrated value[P_x_CALCVolFlowSumMean],Vol. integration time[Y_y_VolFlowTimeSum]
01:53:36 PM,6.7330,0.0000,0.5195,0.0
01:53:37 PM,6.6984,0.0019,0.0000,1.0
01:53:38 PM,6.6989,0.0019,6.8400,1.0
01:53:39 PM,6.7233,0.0056,6.8400,3.0
01:53:40 PM,6.7224,0.0056,6.7200,3.0
01:53:41 PM,6.7063,0.0093,6.7200,5.0
01:53:42 PM,6.7157,0.0093,6.6960,5.0
01:53:43 PM,6.7058,0.0131,6.6960,7.0
01:53:44 PM,6.6959,0.0131,6.7371,7.0
01:53:45 PM,6.7643,0.0168,6.7371,9.0
01:53:46 PM,6.7775,0.0168,6.7200,9.0
01:53:47 PM,6.7867,0.0205,6.7200,11.0
01:53:48 PM,6.6973,0.0205,6.7091,11.0
01:53:49 PM,6.7839,0.0224,6.7091,13.0
01:53:50 PM,6.6446,0.0243,6.2031,13.0
01:53:51 PM,6.7064,0.0262,6.7292,15.0
01:53:52 PM,6.6961,0.0299,6.2880,16.0
01:53:53 PM,6.7024,0.0317,6.7242,17.0
01:53:54 PM,6.7127,0.0317,6.7129,17.0
01:53:55 PM,6.7009,0.0354,6.7129,19.0
01:53:56 PM,6.7728,0.0354,6.7101,19.0
01:53:57 PM,6.7846,0.0392,6.7101,21.0
01:53:58 PM,6.7328,0.0392,6.7200,21.0
01:53:59 PM,6.7490,0.0430,6.7200,23.0
01:54:00 PM,6.7798,0.0430,6.7304,23.0
01:54:01 PM,6.7148,0.0467,6.7304,25.0
01:54:02 PM,6.7519,0.0467,6.7269,25.0
01:54:03 PM,6.7118,0.0505,6.7269,27.0
01:54:04 PM,6.6641,0.0505,6.7333,27.0
01:54:05 PM,6.7074,0.0542,6.7333,29.0
01:54:06 PM,6.7176,0.0542,6.7283,29.0
01:54:07 PM,6.6890,0.0579,6.7283,31.0
01:54:08 PM,6.7101,0.0579,6.7239,31.0
01:54:09 PM,6.7297,0.0616,6.7239,33.0
01:54:10 PM,6.6698,0.0616,6.7184,33.0
01:54:11 PM,6.7496,0.0653,6.7184,35.0
01:54:12 PM,6.7152,0.0653,6.7166,35.0
01:54:13 PM,6.6768,0.0691,6.7166,37.0
01:54:14 PM,6.7274,0.0691,6.7247,37.0
01:54:15 PM,6.6766,0.0728,6.7247,39.0
01:54:16 PM,6.7173,0.0728,6.7200,39.0
01:54:17 PM,6.6832,0.0747,6.7200,40.0
01:54:18 PM,6.7066,0.0784,6.7230,42.0
01:54:19 PM,6.6761,0.0784,6.7188,42.0
01:54:20 PM,6.6804,0.0821,6.7188,44.0
01:54:21 PM,6.6923,0.0840,6.7173,45.0
01:54:22 PM,6.7120,0.0840,6.7200,45.0
01:54:23 PM,6.7027,0.0877,6.7200,47.0
01:54:24 PM,6.7009,0.0877,6.7186,47.0
01:54:25 PM,6.6652,0.0914,6.7186,49.0
01:54:26 PM,6.6859,0.0914,6.7151,49.0
01:54:27 PM,6.6999,0.0951,6.7151,51.0
01:54:28 PM,6.7050,0.0951,6.7129,51.0
01:54:29 PM,6.6719,0.0989,6.7129,53.0
01:54:30 PM,6.7012,0.0989,6.7167,53.0
01:54:31 PM,6.6888,0.1007,6.7167,54.0
01:54:32 PM,6.6927,0.1026,6.7143,55.0
01:54:33 PM,6.6964,0.1063,6.7156,57.0
01:54:34 PM,6.6804,0.1063,6.7137,58.0
01:54:35 PM,6.6297,0.1100,6.5979,59.0
01:54:36 PM,6.5838,0.1100,6.7119,59.0
01:54:37 PM,6.5759,0.1137,6.7119,61.0
01:54:38 PM,6.6184,0.1137,6.7102,61.0
01:54:39 PM,6.5610,0.1173,6.7102,63.0
01:54:40 PM,6.5225,0.1173,6.7029,63.0
01:54:41 PM,6.5544,0.1210,6.7029,65.0
01:54:42 PM,6.5289,0.1228,6.7015,66.0
01:54:43 PM,6.4964,0.1246,6.6990,67.0
01:54:44 PM,6.5016,0.1246,6.6949,67.0
01:54:45 PM,6.4862,0.1264,6.6949,68.0
01:54:46 PM,6.4873,0.1300,6.6918,70.0
01:54:47 PM,6.5206,0.1318,6.6850,71.0
01:54:48 PM,6.5073,0.1336,6.6828,72.0
01:54:49 PM,6.4770,0.1336,6.6800,72.0
01:54:50 PM,6.5104,0.1372,6.6800,74.0
01:54:51 PM,6.4943,0.1390,6.6739,75.0
01:54:52 PM,6.4883,0.1408,6.6720,76.0
01:54:53 PM,6.5029,0.1408,6.6695,77.0
01:54:54 PM,6.4875,0.1444,6.5829,78.0
01:54:55 PM,6.4913,0.1444,6.6653,78.0
01:54:56 PM,6.4957,0.1481,6.6653,80.0
01:54:57 PM,6.6529,0.1499,6.6645,81.0
01:54:58 PM,6.7171,0.1499,6.6616,81.0
01:54:59 PM,5.5850,0.1517,6.6616,83.0
01:55:00 PM,6.0854,0.1551,6.5798,84.0
01:55:01 PM,6.3599,0.1551,6.6465,84.0
01:55:02 PM,6.3067,0.1586,6.6465,86.0
01:55:03 PM,6.3974,0.1586,6.6391,86.0
01:55:04 PM,6.3550,0.1621,6.6391,88.0
01:55:05 PM,6.2729,0.1639,6.6314,89.0
01:55:06 PM,6.3154,0.1656,6.6297,90.0
01:55:07 PM,6.3469,0.1656,6.6234,91.0
01:55:08 PM,6.5525,0.1691,6.5518,92.0
01:55:09 PM,7.2012,0.1710,6.6170,93.0
01:55:10 PM,6.9051,0.1730,6.6194,94.0
01:55:11 PM,6.9123,0.1749,6.6250,95.0
01:55:12 PM,6.8059,0.1768,6.6278,96.0
01:55:13 PM,6.8566,0.1787,6.6300,97.0
01:55:14 PM,6.8241,0.1806,6.6322,98.0
