SystemTime[SystemTime],Vol. inst. value[Y_y_tempCompVolFlow],Vol. integrated value[Y_y_VolFlowSum],Vol. average integrated value[P_x_CALCVolFlowSumMean],Vol. integration time[Y_y_VolFlowTimeSum]
06:14:10 PM,6.2321,0.0000,3.1601,0.0
06:14:11 PM,6.2603,0.0035,0.0000,2.0
06:14:12 PM,6.2628,0.0035,6.3247,2.0
06:14:13 PM,6.2636,0.0052,6.3247,3.0
06:14:14 PM,6.2607,0.0069,6.2400,4.0
06:14:15 PM,6.2597,0.0087,6.2221,5.0
06:14:16 PM,6.2747,0.0104,6.2640,6.0
06:14:17 PM,6.2758,0.0122,6.2481,7.0
06:14:18 PM,6.2295,0.0139,6.2813,8.0
06:14:19 PM,6.2497,0.0157,6.2611,9.0
06:14:20 PM,6.2797,0.0174,6.2800,10.0
06:14:21 PM,6.2443,0.0191,6.2640,11.0
06:14:22 PM,6.2262,0.0209,6.2553,12.0
06:14:23 PM,6.2605,0.0226,6.2700,13.0
06:14:24 PM,6.2640,0.0243,6.2585,14.0
06:14:25 PM,6.2598,0.0261,6.2521,15.0
06:14:27 PM,6.2464,0.0295,6.2550,17.0
06:14:28 PM,6.2880,0.0313,6.2499,18.0
06:14:29 PM,6.2484,0.0330,6.2600,19.0
06:14:30 PM,6.2760,0.0348,6.2552,20.0
06:14:31 PM,6.2735,0.0365,6.2640,21.0
06:14:32 PM,6.2585,0.0382,6.2595,22.0
06:14:33 PM,6.2491,0.0400,6.2509,23.0
06:14:34 PM,6.2687,0.0417,6.2630,24.0
06:14:35 PM,6.2662,0.0435,6.2550,25.0
06:14:36 PM,6.2548,0.0452,6.2640,26.0
06:14:37 PM,6.2573,0.0469,6.2585,27.0
06:14:38 PM,6.2507,0.0487,6.2551,28.0
06:14:39 PM,6.2570,0.0504,6.2632,29.0
06:14:40 PM,6.2877,0.0521,6.2566,30.0
06:14:41 PM,6.2468,0.0539,6.2536,31.0
06:14:42 PM,6.2714,0.0556,6.2594,32.0
06:14:43 PM,6.2388,0.0574,6.2565,33.0
06:14:44 PM,6.2897,0.0591,6.2618,34.0
06:14:45 PM,6.2351,0.0608,6.2591,35.0
06:14:46 PM,6.2950,0.0626,6.2551,36.0
06:14:47 PM,6.2512,0.0643,6.2614,37.0
06:14:48 PM,6.2934,0.0661,6.2575,38.0
06:14:49 PM,6.2734,0.0678,6.2621,39.0
06:14:50 PM,6.2812,0.0695,6.2597,40.0
06:14:51 PM,6.2643,0.0713,6.2562,41.0
06:14:52 PM,6.2497,0.0730,6.2605,42.0
06:14:53 PM,6.2673,0.0748,6.2583,43.0
06:14:54 PM,6.2587,0.0765,6.2623,44.0
06:14:55 PM,6.2627,0.0783,6.2602,45.0
06:14:56 PM,6.2826,0.0800,6.2640,46.0
06:14:57 PM,6.2654,0.0817,6.2619,47.0
06:14:58 PM,6.2616,0.0835,6.2579,48.0
06:14:59 PM,6.2512,0.0852,6.2635,49.0
06:15:00 PM,6.2603,0.0870,6.2596,50.0
06:15:01 PM,6.2763,0.0887,6.2650,51.0
06:15:02 PM,6.2674,0.0904,6.2602,52.0
06:15:03 PM,6.2819,0.0922,6.2585,53.0
06:15:04 PM,6.2655,0.0939,6.2626,54.0
06:15:05 PM,6.2521,0.0957,6.2609,55.0
06:15:06 PM,6.3019,0.0974,6.2640,56.0
06:15:07 PM,6.2408,0.0992,6.2623,57.0
06:15:08 PM,6.2736,0.1009,6.2653,58.0
06:15:09 PM,6.2610,0.1026,6.2619,59.0
06:15:10 PM,6.2870,0.1044,6.2603,60.0
06:15:11 PM,6.2462,0.1061,6.2648,61.0
06:15:12 PM,6.2878,0.1078,6.2616,62.0
06:15:13 PM,6.2519,0.1096,6.2601,63.0
06:15:14 PM,6.2825,0.1113,6.2629,64.0
06:15:15 PM,6.2489,0.1131,6.2614,65.0
06:15:16 PM,6.2792,0.1148,6.2640,66.0
06:15:17 PM,6.2557,0.1166,6.2611,67.0
06:15:18 PM,6.3002,0.1183,6.2651,68.0
06:15:19 PM,6.2538,0.1200,6.2637,69.0
06:15:20 PM,6.2681,0.1218,6.2609,70.0
06:15:21 PM,6.2526,0.1235,6.2640,71.0
06:15:22 PM,6.2859,0.1253,6.2620,72.0
06:15:23 PM,6.2466,0.1270,6.2643,73.0
06:15:24 PM,6.2662,0.1288,6.2630,74.0
06:15:25 PM,6.2495,0.1305,6.2659,75.0
06:15:26 PM,6.2744,0.1322,6.2640,76.0
06:15:27 PM,6.2438,0.1340,6.2627,77.0
06:15:28 PM,6.2689,0.1357,6.2649,78.0
06:15:29 PM,6.2323,0.1375,6.2637,79.0
06:15:30 PM,6.2639,0.1392,6.2652,80.0
06:15:31 PM,6.2443,0.1409,6.2640,81.0
06:15:32 PM,6.2270,0.1427,6.2628,82.0
06:15:33 PM,6.2431,0.1444,6.2649,83.0
06:15:34 PM,6.2431,0.1461,6.2631,84.0
06:15:35 PM,6.2367,0.1496,6.2620,86.0
06:15:36 PM,6.2461,0.1496,6.2623,86.0
06:15:37 PM,6.2524,0.1513,6.2623,87.0
06:15:38 PM,6.1086,0.1530,6.2607,88.0
06:15:39 PM,6.0125,0.1548,6.2596,89.0
06:15:40 PM,6.0355,0.1565,6.2610,90.0
