SystemTime[SystemTime],Vol. inst. value[Y_y_tempCompVolFlow],Vol. integrated value[Y_y_VolFlowSum],Vol. average integrated value[P_x_CALCVolFlowSumMean],Vol. integration time[Y_y_VolFlowTimeSum]
05:28:24 PM,5.8610,0.0000,3.1829,0.0
05:28:25 PM,5.8337,0.0016,0.0000,1.0
05:28:26 PM,5.8346,0.0033,5.8053,2.0
05:28:27 PM,5.8003,0.0049,5.9169,3.0
05:28:28 PM,6.0744,0.0065,5.8953,4.0
05:28:29 PM,6.2942,0.0081,5.8386,5.0
05:28:30 PM,6.3724,0.0116,5.8320,7.0
05:28:31 PM,6.0687,0.0134,5.9524,8.0
05:28:32 PM,6.1056,0.0134,6.0241,8.0
05:28:33 PM,6.2111,0.0167,6.0241,10.0
05:28:34 PM,6.1182,0.0167,6.0073,10.0
05:28:35 PM,6.1338,0.0185,6.0073,11.0
05:28:36 PM,6.2696,0.0219,6.0503,13.0
05:28:37 PM,6.4455,0.0219,6.0610,13.0
05:28:38 PM,6.5109,0.0254,6.0610,15.0
05:28:39 PM,6.3496,0.0272,6.0897,16.0
05:28:40 PM,6.3414,0.0289,6.1230,17.0
05:28:41 PM,6.3414,0.0289,6.1228,17.0
05:28:42 PM,6.3472,0.0307,6.1228,18.0
05:28:43 PM,6.3747,0.0342,6.1427,20.0
05:28:44 PM,6.3627,0.0342,6.1584,20.0
05:28:45 PM,6.3496,0.0378,6.1584,22.0
05:28:46 PM,6.3977,0.0378,6.1876,22.0
05:28:47 PM,6.2581,0.0414,6.1876,24.0
05:28:48 PM,6.2189,0.0431,6.2080,25.0
05:28:49 PM,6.1884,0.0431,6.2064,25.0
05:28:50 PM,6.1456,0.0448,6.2064,26.0
05:28:51 PM,6.1384,0.0465,6.2031,27.0
05:28:52 PM,6.0897,0.0500,6.1982,29.0
05:28:53 PM,6.1564,0.0500,6.2052,29.0
05:28:54 PM,6.1242,0.0533,6.2052,31.0
05:28:55 PM,6.1379,0.0533,6.1912,31.0
05:28:56 PM,6.1029,0.0567,6.1912,33.0
05:28:57 PM,6.1019,0.0567,6.1869,33.0
05:28:58 PM,6.0823,0.0602,6.1869,35.0
05:28:59 PM,6.1101,0.0602,6.1906,35.0
05:29:00 PM,6.0901,0.0635,6.1906,37.0
05:29:01 PM,6.0868,0.0635,6.1797,37.0
05:29:02 PM,6.0734,0.0669,6.1797,39.0
05:29:03 PM,6.1507,0.0669,6.1729,39.0
05:29:04 PM,6.1141,0.0703,6.1729,41.0
05:29:05 PM,6.1685,0.0703,6.1727,41.0
05:29:06 PM,6.1591,0.0720,6.1727,42.0
05:29:07 PM,6.1346,0.0737,6.1726,43.0
05:29:08 PM,6.1836,0.0754,6.1702,44.0
05:29:09 PM,6.1930,0.0788,6.1680,46.0
05:29:10 PM,6.1758,0.0788,6.1670,46.0
05:29:11 PM,6.1754,0.0823,6.1670,48.0
05:29:12 PM,6.1759,0.0823,6.1715,48.0
05:29:13 PM,6.1997,0.0857,6.1715,50.0
05:29:14 PM,6.2071,0.0857,6.1704,50.0
05:29:15 PM,6.2327,0.0874,6.1704,51.0
05:29:16 PM,6.2206,0.0892,6.1694,52.0
05:29:17 PM,6.2420,0.0926,6.1754,54.0
05:29:18 PM,6.2178,0.0943,6.1733,55.0
05:29:19 PM,6.2169,0.0943,6.1732,55.0
05:29:20 PM,6.2233,0.0978,6.1732,57.0
05:29:21 PM,6.1757,0.0978,6.1777,57.0
05:29:22 PM,6.2323,0.0995,6.1777,58.0
05:29:23 PM,6.2016,0.1030,6.1767,60.0
05:29:24 PM,6.2218,0.1030,6.1808,60.0
05:29:25 PM,6.2156,0.1047,6.1808,61.0
05:29:26 PM,6.2026,0.1064,6.1790,62.0
05:29:27 PM,6.2362,0.1099,6.1788,64.0
05:29:28 PM,6.1995,0.1099,6.1819,64.0
05:29:29 PM,6.2139,0.1133,6.1819,66.0
05:29:30 PM,6.2626,0.1133,6.1800,66.0
05:29:31 PM,6.2133,0.1168,6.1800,68.0
05:29:32 PM,6.1430,0.1168,6.1821,68.0
05:29:33 PM,6.1285,0.1202,6.1821,70.0
05:29:34 PM,5.7204,0.1202,6.1817,70.0
05:29:35 PM,5.8443,0.1219,6.1817,71.0
05:29:36 PM,5.8997,0.1235,6.1815,72.0
05:29:37 PM,5.9756,0.1268,6.1750,74.0
05:29:38 PM,6.1201,0.1268,6.1693,74.0
05:29:39 PM,6.3150,0.1301,6.1693,76.0
05:29:40 PM,6.2198,0.1301,6.1633,76.0
05:29:41 PM,6.2382,0.1336,6.1633,78.0
05:29:42 PM,6.2142,0.1354,6.1662,79.0
05:29:43 PM,6.2366,0.1354,6.1701,79.0
05:29:44 PM,6.1981,0.1371,6.1701,80.0
05:29:45 PM,6.2681,0.1388,6.1695,81.0
05:29:46 PM,6.2608,0.1423,6.1695,83.0
05:29:47 PM,6.2278,0.1423,6.1709,83.0
05:29:48 PM,6.2195,0.1440,6.1709,84.0
05:29:49 PM,6.2188,0.1475,6.1709,86.0
05:29:50 PM,6.2635,0.1492,6.1744,87.0
05:29:51 PM,6.2058,0.1492,6.1738,87.0
05:29:52 PM,6.2004,0.1509,6.1738,88.0
05:29:53 PM,6.2327,0.1544,6.1737,90.0
05:29:54 PM,6.1797,0.1544,6.1765,90.0
05:29:55 PM,6.0977,0.1578,6.1765,92.0
05:29:56 PM,6.0882,0.1595,6.1748,93.0
05:29:57 PM,6.1257,0.1595,6.1747,93.0
05:29:58 PM,6.1184,0.1629,6.1747,95.0
05:29:59 PM,6.1310,0.1629,6.1731,95.0
05:30:00 PM,6.1037,0.1663,6.1731,97.0
05:30:01 PM,6.1225,0.1663,6.1715,97.0
05:30:02 PM,6.0884,0.1697,6.1715,99.0
05:30:03 PM,6.0911,0.1697,6.1714,99.0
05:30:04 PM,6.1202,0.1731,6.1714,101.0
05:30:05 PM,6.1433,0.1731,6.1694,101.0
05:30:06 PM,6.1654,0.1765,6.1694,103.0
05:30:07 PM,6.1692,0.1765,6.1680,103.0
05:30:08 PM,6.1822,0.1799,6.1680,105.0
05:30:09 PM,6.1822,0.1817,6.1680,106.0
05:30:10 PM,6.1747,0.1834,6.1705,107.0
