SystemTime[SystemTime],Vol. inst. value[Y_y_tempCompVolFlow],Vol. integrated value[Y_y_VolFlowSum],Vol. average integrated value[P_x_CALCVolFlowSumMean],Vol. integration time[Y_y_VolFlowTimeSum]
07:26:41 PM,6.2437,0.0617,6.3544,35.0
07:26:42 PM,6.2649,0.0634,6.3477,36.0
07:26:43 PM,6.2092,0.0652,6.3414,37.0
07:26:44 PM,6.2301,0.0669,6.3438,38.0
07:26:45 PM,6.2495,0.0686,6.3392,39.0
07:26:46 PM,6.2223,0.0703,6.3336,40.0
07:26:47 PM,6.2004,0.0721,6.3282,41.0
07:26:48 PM,6.2319,0.0738,6.3319,42.0
07:26:49 PM,6.2231,0.0755,6.3281,43.0
07:26:50 PM,6.2317,0.0773,6.3221,44.0
07:26:51 PM,6.1964,0.0790,6.3268,45.0
07:26:52 PM,6.2494,0.0807,6.3211,46.0
07:26:53 PM,6.2332,0.0824,6.3167,47.0
07:26:54 PM,6.2202,0.0842,6.3125,48.0
07:26:55 PM,6.2202,0.0859,6.3160,49.0
07:26:56 PM,6.2205,0.0876,6.3120,50.0
07:26:57 PM,6.2352,0.0894,6.3082,51.0
07:26:58 PM,6.2274,0.0911,6.3116,52.0
07:26:59 PM,6.2285,0.0928,6.3088,53.0
07:27:00 PM,6.2078,0.0946,6.3043,54.0
07:27:01 PM,6.2315,0.0963,6.3076,55.0
07:27:02 PM,6.2121,0.0980,6.3051,56.0
07:27:03 PM,6.3530,0.0998,6.3009,57.0
07:27:04 PM,6.4043,0.1015,6.3032,58.0
07:27:05 PM,7.0416,0.1032,6.3008,59.0
07:27:06 PM,6.5015,0.1050,6.2986,60.0
07:27:07 PM,6.4476,0.1070,6.3016,61.0
07:27:08 PM,5.8798,0.1088,6.3156,62.0
07:27:09 PM,5.8798,0.1106,6.3182,63.0
07:27:10 PM,5.9005,0.1122,6.3200,64.0
07:27:11 PM,5.8847,0.1138,6.3120,65.0
07:27:12 PM,5.9145,0.1155,6.3035,66.0
07:27:13 PM,5.8934,0.1171,6.3007,67.0
07:27:14 PM,6.0105,0.1188,6.2934,68.0
07:27:15 PM,6.5764,0.1204,6.2901,69.0
07:27:16 PM,6.6760,0.1221,6.2824,70.0
07:27:17 PM,6.2231,0.1239,6.2801,71.0
07:27:18 PM,6.3501,0.1257,6.2836,72.0
07:27:19 PM,6.4005,0.1275,6.2857,73.0
07:27:20 PM,6.3772,0.1292,6.2890,74.0
07:27:21 PM,6.3848,0.1310,6.2861,75.0
07:27:22 PM,6.3793,0.1328,6.2887,76.0
07:27:23 PM,6.3901,0.1346,6.2918,77.0
07:27:24 PM,6.3771,0.1363,6.2936,78.0
07:27:25 PM,6.3791,0.1381,6.2914,79.0
07:27:26 PM,6.4050,0.1399,6.2932,80.0
07:27:27 PM,6.4098,0.1416,6.2961,81.0
07:27:28 PM,6.1472,0.1434,6.2939,82.0
07:27:29 PM,5.7540,0.1452,6.2962,83.0
07:27:30 PM,6.1737,0.1469,6.2984,84.0
07:27:31 PM,6.1569,0.1485,6.2969,85.0
07:27:32 PM,6.1322,0.1502,6.2900,86.0
07:27:33 PM,6.1315,0.1519,6.2880,87.0
07:27:34 PM,6.1406,0.1536,6.2861,88.0
07:27:35 PM,6.1017,0.1553,6.2842,89.0
07:27:36 PM,6.1656,0.1570,6.2829,90.0
07:27:37 PM,6.1363,0.1587,6.2805,91.0
07:27:38 PM,6.2011,0.1605,6.2788,92.0
07:27:39 PM,6.1669,0.1621,6.2810,93.0
07:27:40 PM,6.2373,0.1639,6.2759,94.0
07:27:41 PM,6.1964,0.1656,6.2775,95.0
07:27:42 PM,6.2012,0.1673,6.2754,96.0
07:27:43 PM,6.0871,0.1691,6.2748,97.0
07:27:44 PM,6.2215,0.1708,6.2764,98.0
07:27:45 PM,6.1796,0.1725,6.2748,99.0
07:27:46 PM,6.1975,0.1742,6.2732,100.0
07:27:47 PM,6.1711,0.1759,6.2722,101.0
07:27:48 PM,6.2039,0.1776,6.2707,102.0
07:27:49 PM,6.1937,0.1793,6.2687,103.0
07:27:50 PM,6.2490,0.1811,6.2673,104.0
07:27:51 PM,6.1760,0.1828,6.2693,105.0
07:27:52 PM,6.2018,0.1845,6.2684,106.0
07:27:53 PM,6.1798,0.1862,6.2670,107.0
07:27:54 PM,6.1713,0.1880,6.2656,108.0
07:27:55 PM,6.1869,0.1897,6.2667,109.0
07:27:56 PM,6.1732,0.1914,6.2653,110.0
07:27:57 PM,6.2132,0.1931,6.2640,111.0
07:27:58 PM,6.5441,0.1948,6.2631,112.0
07:27:59 PM,6.3408,0.1966,6.2619,113.0
07:28:00 PM,6.3788,0.1984,6.2638,114.0
07:28:01 PM,6.3618,0.2001,6.2657,115.0
07:28:02 PM,6.4051,0.2019,6.2644,116.0
07:28:03 PM,6.3875,0.2037,6.2663,117.0
07:28:04 PM,6.4049,0.2054,6.2681,118.0
07:28:05 PM,6.3690,0.2072,6.2673,119.0
07:28:06 PM,6.4067,0.2090,6.2686,120.0
07:28:07 PM,6.3763,0.2108,6.2704,121.0
07:28:08 PM,6.3914,0.2126,6.2717,122.0
07:28:09 PM,6.4129,0.2143,6.2738,123.0
07:28:10 PM,6.4179,0.2161,6.2726,124.0
07:28:11 PM,6.3985,0.2179,6.2743,125.0
07:28:12 PM,6.4056,0.2196,6.2759,126.0
07:28:13 PM,6.4019,0.2214,6.2751,127.0
07:28:14 PM,6.4076,0.2232,6.2767,128.0
07:28:15 PM,6.3763,0.2250,6.2783,129.0
07:28:16 PM,6.3974,0.2268,6.2798,130.0
07:28:17 PM,6.4150,0.2285,6.2814,131.0
07:28:18 PM,6.4208,0.2303,6.2798,132.0
07:28:19 PM,6.3996,0.2321,6.2813,133.0
07:28:20 PM,6.4173,0.2339,6.2828,134.0
07:28:21 PM,6.3448,0.2357,6.2842,135.0
07:28:22 PM,6.3386,0.2374,6.2857,136.0
07:28:23 PM,6.3521,0.2392,6.2848,137.0
07:28:24 PM,6.1254,0.2410,6.2855,138.0
07:28:25 PM,6.1763,0.2427,6.2873,139.0
07:28:26 PM,6.1990,0.2444,6.2861,140.0
07:28:27 PM,6.2261,0.2461,6.2853,141.0
