SystemTime[SystemTime],Vol. inst. value[Y_y_tempCompVolFlow],Vol. integrated value[Y_y_VolFlowSum],Vol. average integrated value[P_x_CALCVolFlowSumMean],Vol. integration time[Y_y_VolFlowTimeSum]
08:34:56 PM,6.5681,0.0000,3.1709,0.0
08:34:57 PM,6.6191,0.0037,0.0000,2.0
08:34:58 PM,6.5709,0.0037,6.6600,2.0
08:34:59 PM,6.4942,0.0055,6.6600,3.0
08:35:00 PM,6.4495,0.0073,6.6000,4.0
08:35:01 PM,6.4654,0.0091,6.5700,5.0
08:35:02 PM,6.4789,0.0109,6.5418,6.0
08:35:03 PM,6.4746,0.0127,6.5400,7.0
08:35:04 PM,6.4702,0.0145,6.5314,8.0
08:35:05 PM,6.4486,0.0163,6.5314,9.0
08:35:06 PM,6.4458,0.0181,6.5257,10.0
08:35:07 PM,6.1132,0.0199,6.5160,11.0
08:35:08 PM,6.1365,0.0217,6.5173,12.0
08:35:09 PM,6.1705,0.0234,6.5100,13.0
08:35:10 PM,6.1971,0.0251,6.4761,14.0
08:35:11 PM,6.1910,0.0268,6.4543,15.0
08:35:12 PM,6.1959,0.0285,6.4353,16.0
08:35:13 PM,6.1921,0.0303,6.4125,17.0
08:35:14 PM,6.1999,0.0320,6.4165,18.0
08:35:15 PM,6.2013,0.0337,6.4028,19.0
08:35:16 PM,6.2076,0.0354,6.3879,20.0
08:35:17 PM,6.1846,0.0371,6.3720,21.0
08:35:18 PM,6.1770,0.0389,6.3600,22.0
08:35:19 PM,6.2054,0.0406,6.3655,23.0
08:35:20 PM,6.1930,0.0423,6.3569,24.0
08:35:21 PM,6.1803,0.0440,6.3450,25.0
08:35:22 PM,6.1959,0.0457,6.3360,26.0
08:35:23 PM,6.1947,0.0474,6.3277,27.0
08:35:24 PM,6.1924,0.0492,6.3218,28.0
08:35:25 PM,6.1994,0.0509,6.3257,29.0
08:35:26 PM,6.2596,0.0526,6.3186,30.0
08:35:27 PM,6.2529,0.0543,6.3136,31.0
08:35:28 PM,6.4158,0.0561,6.3074,32.0
08:35:29 PM,6.3854,0.0578,6.3112,33.0
08:35:30 PM,6.3681,0.0596,6.3055,34.0
08:35:31 PM,6.3375,0.0614,6.3120,35.0
08:35:32 PM,6.3564,0.0632,6.3154,36.0
08:35:33 PM,6.3548,0.0649,6.3186,37.0
08:35:34 PM,6.3650,0.0667,6.3146,38.0
08:35:35 PM,6.3534,0.0684,6.3202,39.0
08:35:36 PM,6.3459,0.0702,6.3138,40.0
08:35:37 PM,6.3357,0.0720,6.3192,41.0
08:35:38 PM,6.3497,0.0737,6.3220,42.0
08:35:39 PM,6.3443,0.0755,6.3183,43.0
08:35:40 PM,6.3508,0.0773,6.3221,44.0
08:35:41 PM,6.3189,0.0790,6.3245,45.0
08:35:42 PM,6.2502,0.0808,6.3211,46.0
08:35:43 PM,6.2382,0.0825,6.3235,47.0
08:35:44 PM,6.2446,0.0843,6.3191,48.0
08:35:45 PM,6.1944,0.0860,6.3225,49.0
08:35:46 PM,6.2391,0.0878,6.3194,50.0
08:35:47 PM,6.2729,0.0894,6.3206,51.0
08:35:48 PM,6.2552,0.0912,6.3116,52.0
08:35:49 PM,6.2369,0.0929,6.3148,53.0
08:35:50 PM,6.2521,0.0947,6.3102,54.0
08:35:51 PM,6.2516,0.0964,6.3142,55.0
08:35:52 PM,6.2616,0.0981,6.3098,56.0
08:35:53 PM,6.2634,0.0999,6.3064,57.0
08:35:54 PM,6.2842,0.1016,6.3103,58.0
08:35:55 PM,6.2637,0.1033,6.3062,59.0
08:35:56 PM,6.2345,0.1051,6.3039,60.0
08:35:57 PM,6.2344,0.1068,6.3068,61.0
08:35:58 PM,6.2436,0.1086,6.3030,62.0
08:35:59 PM,6.2273,0.1103,6.3058,63.0
08:36:00 PM,6.1627,0.1120,6.3029,64.0
08:36:01 PM,6.2142,0.1138,6.3008,65.0
08:36:02 PM,6.2124,0.1155,6.3035,66.0
08:36:03 PM,6.1888,0.1172,6.3000,67.0
08:36:04 PM,6.1971,0.1189,6.2973,68.0
08:36:05 PM,6.1955,0.1206,6.2947,69.0
08:36:06 PM,6.2078,0.1224,6.2929,70.0
08:36:07 PM,6.2073,0.1241,6.2956,71.0
08:36:08 PM,6.2147,0.1258,6.2924,72.0
08:36:09 PM,6.1709,0.1275,6.2900,73.0
08:36:10 PM,6.2158,0.1293,6.2877,74.0
08:36:11 PM,6.1918,0.1310,6.2903,75.0
08:36:12 PM,6.1845,0.1327,6.2887,76.0
08:36:13 PM,6.1757,0.1344,6.2864,77.0
08:36:14 PM,6.1822,0.1361,6.2836,78.0
08:36:15 PM,6.1798,0.1379,6.2815,79.0
08:36:16 PM,6.1863,0.1396,6.2847,80.0
08:36:17 PM,6.2051,0.1413,6.2820,81.0
08:36:18 PM,6.1901,0.1430,6.2806,82.0
08:36:19 PM,6.1711,0.1447,6.2786,83.0
08:36:20 PM,6.1965,0.1465,6.2761,84.0
08:36:21 PM,6.1816,0.1482,6.2786,85.0
08:36:22 PM,6.2011,0.1499,6.2773,86.0
08:36:23 PM,6.2000,0.1516,6.2755,87.0
08:36:24 PM,6.1988,0.1533,6.2731,88.0
08:36:25 PM,6.1853,0.1550,6.2708,89.0
08:36:26 PM,6.1903,0.1568,6.2702,90.0
08:36:27 PM,6.1928,0.1585,6.2725,91.0
08:36:28 PM,6.1798,0.1602,6.2703,92.0
08:36:29 PM,6.1886,0.1619,6.2682,93.0
08:36:30 PM,6.2028,0.1637,6.2676,94.0
08:36:31 PM,6.1839,0.1654,6.2694,95.0
08:36:32 PM,6.1796,0.1671,6.2678,96.0
08:36:33 PM,6.1819,0.1688,6.2668,97.0
08:36:34 PM,6.1839,0.1705,6.2652,98.0
08:36:35 PM,6.1964,0.1722,6.2633,99.0
08:36:36 PM,6.1912,0.1740,6.2623,100.0
08:36:37 PM,6.1742,0.1757,6.2640,101.0
08:36:38 PM,6.2122,0.1774,6.2626,102.0
08:36:39 PM,6.2320,0.1791,6.2612,103.0
08:36:40 PM,6.1906,0.1808,6.2603,104.0
08:36:41 PM,6.2177,0.1826,6.2589,105.0
08:36:42 PM,6.2058,0.1843,6.2610,106.0
08:36:43 PM,6.2024,0.1860,6.2592,107.0
08:36:44 PM,6.2296,0.1877,6.2579,108.0
08:36:45 PM,6.1965,0.1895,6.2567,109.0
08:36:46 PM,6.2154,0.1912,6.2587,110.0
08:36:47 PM,6.2234,0.1929,6.2575,111.0
08:36:48 PM,6.1908,0.1946,6.2562,112.0
08:36:49 PM,6.2175,0.1964,6.2550,113.0
08:36:50 PM,6.2243,0.1981,6.2570,114.0
08:36:51 PM,6.2115,0.1998,6.2554,115.0
08:36:52 PM,6.2083,0.2016,6.2542,116.0
08:36:53 PM,6.1923,0.2033,6.2566,117.0
08:36:54 PM,6.1964,0.2050,6.2550,118.0
08:36:55 PM,6.2142,0.2067,6.2538,119.0
08:36:56 PM,6.2034,0.2084,6.2535,120.0
08:36:57 PM,6.2131,0.2102,6.2520,121.0
08:36:58 PM,6.2100,0.2119,6.2539,122.0
08:36:59 PM,6.1974,0.2136,6.2528,123.0
08:37:00 PM,6.2194,0.2153,6.2517,124.0
08:37:01 PM,6.2038,0.2171,6.2506,125.0
08:37:02 PM,6.1953,0.2188,6.2525,126.0
08:37:03 PM,6.1915,0.2205,6.2514,127.0
08:37:04 PM,6.2153,0.2222,6.2504,128.0
08:37:05 PM,6.2142,0.2240,6.2498,129.0
08:37:06 PM,6.2131,0.2257,6.2512,130.0
08:37:07 PM,6.1960,0.2274,6.2502,131.0
08:37:08 PM,6.1911,0.2291,6.2492,132.0
08:37:09 PM,6.2230,0.2309,6.2482,133.0
