SystemTime[SystemTime],Vol. inst. value[Y_y_tempCompVolFlow],Vol. integrated value[Y_y_VolFlowSum],Vol. average integrated value[P_x_CALCVolFlowSumMean],Vol. integration time[Y_y_VolFlowTimeSum]
02:36:59 PM,6.3857,0.0000,3.2521,0.0
02:37:00 PM,6.3839,0.0037,0.0000,2.0
02:37:01 PM,6.4144,0.0037,6.6861,2.0
02:37:02 PM,6.3804,0.0055,6.6861,3.0
02:37:03 PM,6.3557,0.0073,6.6172,4.0
02:37:04 PM,6.3714,0.0090,6.5957,5.0
02:37:05 PM,6.3695,0.0108,6.5003,6.0
02:37:06 PM,6.3693,0.0126,6.4884,7.0
02:37:07 PM,6.3527,0.0144,6.4872,8.0
02:37:08 PM,6.3740,0.0161,6.4863,9.0
02:37:09 PM,6.3646,0.0179,6.4456,10.0
02:37:10 PM,6.3764,0.0197,6.4490,11.0
02:37:11 PM,6.3959,0.0215,6.4518,12.0
02:37:12 PM,6.3629,0.0232,6.4500,13.0
02:37:13 PM,6.3894,0.0250,6.4285,14.0
02:37:14 PM,6.3627,0.0285,6.4322,16.0
02:37:15 PM,6.3743,0.0285,6.4156,16.0
02:37:16 PM,6.3519,0.0303,6.4156,17.0
02:37:17 PM,6.3791,0.0321,6.4194,18.0
02:37:18 PM,6.3835,0.0338,6.4228,19.0
02:37:19 PM,6.3759,0.0356,6.4095,20.0
02:37:20 PM,6.3216,0.0374,6.4130,21.0
02:37:21 PM,6.3520,0.0392,6.4114,22.0
02:37:22 PM,6.3645,0.0409,6.4145,23.0
02:37:23 PM,6.3629,0.0427,6.4039,24.0
02:37:24 PM,6.3639,0.0444,6.4071,25.0
02:37:25 PM,6.4018,0.0462,6.3936,26.0
02:37:26 PM,6.3817,0.0480,6.4008,27.0
02:37:27 PM,6.4725,0.0498,6.4037,28.0
02:37:28 PM,6.3739,0.0515,6.4029,29.0
02:37:29 PM,6.3598,0.0533,6.3948,30.0
02:37:30 PM,6.4045,0.0551,6.3977,31.0
02:37:31 PM,6.3785,0.0569,6.4003,32.0
02:37:32 PM,6.3460,0.0586,6.4012,33.0
02:37:33 PM,6.3496,0.0604,6.3942,34.0
02:37:34 PM,6.3505,0.0622,6.3968,35.0
02:37:35 PM,6.3286,0.0639,6.3977,36.0
02:37:36 PM,6.3740,0.0657,6.3928,37.0
02:37:37 PM,6.3462,0.0674,6.3938,38.0
02:37:38 PM,6.3769,0.0692,6.3879,39.0
02:37:39 PM,6.3151,0.0710,6.3902,40.0
02:37:40 PM,6.3315,0.0727,6.3925,41.0
02:37:41 PM,6.3437,0.0745,6.3858,42.0
02:37:42 PM,6.3354,0.0763,6.3857,43.0
02:37:43 PM,6.3323,0.0780,6.3891,44.0
02:37:44 PM,6.3255,0.0798,6.3829,45.0
02:37:45 PM,6.3252,0.0816,6.3862,46.0
02:37:46 PM,6.2969,0.0833,6.3872,47.0
02:37:47 PM,6.2765,0.0851,6.3825,48.0
02:37:48 PM,6.1099,0.0868,6.3835,49.0
02:37:49 PM,5.2718,0.0886,6.3782,50.0
02:37:50 PM,6.1560,0.0902,6.3802,51.0
02:37:51 PM,6.7456,0.0917,6.3700,52.0
02:37:52 PM,6.5066,0.0934,6.3504,53.0
02:37:53 PM,6.4484,0.0953,6.3451,54.0
02:37:54 PM,6.3740,0.0971,6.3543,55.0
02:37:55 PM,6.2135,0.0989,6.3556,56.0
02:37:56 PM,6.2658,0.1007,6.3596,57.0
02:37:57 PM,5.9384,0.1024,6.3617,58.0
02:37:58 PM,5.9969,0.1041,6.3559,59.0
02:37:59 PM,6.0327,0.1058,6.3535,60.0
02:38:00 PM,6.0286,0.1074,6.3480,61.0
02:38:01 PM,6.0489,0.1091,6.3400,62.0
02:38:02 PM,6.0652,0.1108,6.3364,63.0
02:38:03 PM,6.0517,0.1125,6.3322,64.0
02:38:04 PM,6.0181,0.1142,6.3289,65.0
02:38:05 PM,6.0315,0.1158,6.3264,66.0
02:38:06 PM,6.0329,0.1175,6.3171,67.0
02:38:07 PM,6.0207,0.1192,6.3142,68.0
02:38:08 PM,6.0121,0.1209,6.3120,69.0
02:38:09 PM,6.0601,0.1225,6.3093,70.0
02:38:10 PM,6.0777,0.1242,6.3014,71.0
02:38:11 PM,6.0703,0.1259,6.2988,72.0
02:38:12 PM,6.1075,0.1276,6.2957,73.0
02:38:13 PM,6.3913,0.1293,6.2939,74.0
02:38:14 PM,6.3050,0.1310,6.2916,75.0
02:38:15 PM,6.2321,0.1327,6.2893,76.0
02:38:16 PM,6.2591,0.1345,6.2871,77.0
02:38:17 PM,6.3159,0.1362,6.2889,78.0
02:38:18 PM,6.2668,0.1380,6.2868,79.0
02:38:19 PM,6.2668,0.1397,6.2892,80.0
02:38:20 PM,6.2789,0.1415,6.2871,81.0
02:38:21 PM,6.2789,0.1432,6.2895,82.0
02:38:22 PM,6.2922,0.1449,6.2874,83.0
02:38:23 PM,6.2966,0.1467,6.2854,84.0
02:38:24 PM,6.2782,0.1484,6.2871,85.0
02:38:25 PM,6.2752,0.1502,6.2858,86.0
02:38:26 PM,6.2917,0.1519,6.2880,87.0
02:38:27 PM,6.2859,0.1537,6.2861,88.0
02:38:28 PM,6.2726,0.1554,6.2877,89.0
02:38:29 PM,6.2726,0.1589,6.2864,91.0
02:38:30 PM,6.2819,0.1589,6.2872,91.0
02:38:31 PM,6.2562,0.1606,6.2872,92.0
02:38:32 PM,6.2515,0.1624,6.2849,93.0
02:38:33 PM,6.2849,0.1641,6.2870,94.0
02:38:34 PM,6.2797,0.1659,6.2852,95.0
02:38:35 PM,6.2893,0.1676,6.2878,96.0
02:38:36 PM,6.2817,0.1693,6.2860,97.0
02:38:37 PM,6.3178,0.1711,6.2843,98.0
02:38:38 PM,6.2764,0.1728,6.2863,99.0
02:38:39 PM,6.2614,0.1746,6.2846,100.0
02:38:40 PM,6.2560,0.1763,6.2861,101.0
02:38:41 PM,6.2808,0.1781,6.2844,102.0
02:38:42 PM,6.2792,0.1798,6.2868,103.0
02:38:43 PM,6.2758,0.1816,6.2847,104.0
02:38:44 PM,6.2575,0.1833,6.2866,105.0
02:38:45 PM,6.3030,0.1851,6.2850,106.0
02:38:46 PM,6.2568,0.1868,6.2869,107.0
02:38:47 PM,6.2752,0.1885,6.2849,108.0
02:38:48 PM,6.2755,0.1903,6.2838,109.0
02:38:49 PM,6.2755,0.1938,6.2860,111.0
02:38:50 PM,6.2830,0.1938,6.2863,111.0
02:38:51 PM,6.2827,0.1955,6.2863,112.0
02:38:52 PM,6.2942,0.1972,6.2848,113.0
02:38:53 PM,6.3780,0.1990,6.2833,114.0
02:38:54 PM,6.3223,0.2007,6.2851,115.0
02:38:55 PM,6.2651,0.2025,6.2836,116.0
02:38:56 PM,6.2953,0.2043,6.2853,117.0
02:38:57 PM,6.2915,0.2060,6.2866,118.0
02:38:58 PM,6.2650,0.2078,6.2847,119.0
02:38:59 PM,6.3134,0.2095,6.2868,120.0
02:39:00 PM,6.2732,0.2113,6.2854,121.0
02:39:01 PM,6.3005,0.2130,6.2866,122.0
02:39:02 PM,6.1053,0.2148,6.2856,123.0
02:39:03 PM,6.0996,0.2165,6.2872,124.0
02:39:04 PM,6.1080,0.2182,6.2859,125.0
02:39:05 PM,6.0868,0.2199,6.2846,126.0
02:39:06 PM,6.1070,0.2216,6.2832,127.0
02:39:07 PM,6.0722,0.2233,6.2820,128.0
02:39:08 PM,6.0735,0.2250,6.2807,129.0
02:39:09 PM,6.1201,0.2266,6.2794,131.0
02:39:10 PM,6.1514,0.2283,6.2275,131.0
02:39:11 PM,6.2297,0.2300,6.2743,132.0
02:39:12 PM,6.2030,0.2318,6.2735,133.0
02:39:13 PM,6.2028,0.2335,6.2747,134.0
02:39:14 PM,6.2282,0.2352,6.2735,135.0
02:39:15 PM,6.1793,0.2369,6.2727,136.0
02:39:16 PM,6.1997,0.2387,6.2716,137.0
02:39:17 PM,6.1937,0.2404,6.2728,138.0
02:39:18 PM,6.1594,0.2421,6.2717,139.0
02:39:19 PM,6.1671,0.2438,6.2706,140.0
02:39:20 PM,6.1647,0.2455,6.2695,141.0
02:39:21 PM,6.1724,0.2472,6.2688,142.0
02:39:22 PM,6.1707,0.2490,6.2674,143.0
02:39:23 PM,6.1588,0.2507,6.2685,144.0
02:39:24 PM,6.1877,0.2524,6.2682,145.0
02:39:25 PM,6.1682,0.2541,6.2668,146.0
02:39:26 PM,6.1766,0.2558,6.2658,147.0
02:39:27 PM,6.1694,0.2575,6.2648,148.0
02:39:28 PM,6.1970,0.2592,6.2642,149.0
02:39:29 PM,6.1970,0.2627,6.2632,151.0
02:39:30 PM,6.1550,0.2627,6.2634,151.0
02:39:31 PM,6.1550,0.2627,6.2634,151.0
02:39:32 PM,6.1455,0.2661,6.2634,153.0
02:39:33 PM,6.1688,0.2678,6.2615,154.0
02:39:34 PM,6.1688,0.2712,6.2609,156.0
02:39:35 PM,6.1536,0.2712,6.2588,156.0
02:39:36 PM,6.1583,0.2729,6.2588,157.0
02:39:37 PM,6.1455,0.2747,6.2582,158.0
02:39:38 PM,6.1592,0.2764,6.2593,159.0
02:39:39 PM,6.1592,0.2798,6.2581,161.0
02:39:40 PM,6.1672,0.2798,6.2567,161.0
02:39:41 PM,6.1587,0.2815,6.2567,162.0
02:39:42 PM,6.1520,0.2832,6.2562,163.0
02:39:43 PM,6.1546,0.2849,6.2550,164.0
02:39:44 PM,6.1799,0.2866,6.2542,165.0
02:39:45 PM,6.3650,0.2883,6.2537,166.0
02:39:46 PM,6.3129,0.2901,6.2526,167.0
02:39:47 PM,6.3007,0.2918,6.2539,168.0
02:39:48 PM,6.2876,0.2936,6.2529,169.0
02:39:49 PM,6.3449,0.2953,6.2545,170.0
02:39:50 PM,6.3362,0.2971,6.2537,171.0
02:39:51 PM,6.3256,0.2988,6.2550,172.0
02:39:52 PM,6.3198,0.3006,6.2542,173.0
02:39:53 PM,6.3289,0.3024,6.2558,174.0
02:39:54 PM,6.2692,0.3041,6.2568,175.0
02:39:55 PM,6.2756,0.3059,6.2563,176.0
02:39:56 PM,6.2753,0.3076,6.2573,177.0
02:39:57 PM,6.2940,0.3094,6.2565,178.0
02:39:58 PM,6.2686,0.3111,6.2575,179.0
02:39:59 PM,6.2686,0.3146,6.2573,181.0
02:40:00 PM,6.2569,0.3146,6.2578,181.0
02:40:01 PM,6.2767,0.3163,6.2578,182.0
02:40:02 PM,6.2684,0.3181,6.2570,183.0
02:40:03 PM,6.2501,0.3198,6.2582,184.0
02:40:04 PM,6.2467,0.3216,6.2572,185.0
02:40:05 PM,6.2526,0.3233,6.2584,186.0
02:40:06 PM,6.2802,0.3250,6.2574,187.0
02:40:07 PM,6.2691,0.3268,6.2572,188.0
02:40:08 PM,6.2755,0.3285,6.2581,189.0
02:40:09 PM,6.2745,0.3302,6.2574,190.0
02:40:10 PM,6.2789,0.3320,6.2567,191.0
02:40:11 PM,6.2920,0.3337,6.2576,192.0
02:40:12 PM,6.3048,0.3355,6.2574,193.0
02:40:13 PM,6.2842,0.3372,6.2585,194.0
02:40:14 PM,6.2769,0.3390,6.2573,195.0
02:40:15 PM,6.2116,0.3407,6.2587,196.0
