SystemTime[SystemTime],Vol. inst. value[Y_y_tempCompVolFlow],Vol. integrated value[Y_y_VolFlowSum],Vol. average integrated value[P_x_CALCVolFlowSumMean],Vol. integration time[Y_y_VolFlowTimeSum]
06:04:27 PM,5.5426,0.0000,3.2637,0.0
06:04:28 PM,5.5250,0.0015,0.0000,1.0
06:04:29 PM,5.5393,0.0015,5.4000,2.0
06:04:30 PM,5.5441,0.0046,2.7000,3.0
06:04:31 PM,5.5103,0.0046,5.5344,4.0
06:04:32 PM,5.5298,0.0077,4.1400,5.0
06:04:33 PM,5.5192,0.0092,5.5440,6.0
06:04:34 PM,5.5209,0.0108,5.5200,7.0
06:04:35 PM,5.5360,0.0123,5.5543,8.0
06:04:36 PM,5.5119,0.0123,5.5350,8.0
06:04:37 PM,5.5585,0.0154,5.5350,10.0
06:04:38 PM,5.5086,0.0154,5.5440,10.0
06:04:39 PM,5.5235,0.0184,5.5440,12.0
06:04:40 PM,5.5329,0.0200,5.5236,13.0
06:04:41 PM,5.5112,0.0215,5.5351,14.0
06:04:42 PM,5.5460,0.0230,5.5286,15.0
06:04:43 PM,5.5428,0.0246,5.5171,16.0
06:04:44 PM,5.5484,0.0246,5.5350,16.0
06:04:45 PM,5.5483,0.0277,5.5350,18.0
06:04:46 PM,5.5383,0.0277,5.5400,18.0
06:04:47 PM,5.4581,0.0307,5.5400,20.0
06:04:48 PM,5.4713,0.0322,5.5238,21.0
06:04:49 PM,5.4799,0.0322,5.5200,21.0
06:04:50 PM,5.4987,0.0353,5.5200,23.0
06:04:51 PM,5.4501,0.0353,5.5271,23.0
06:04:52 PM,5.3997,0.0383,5.5271,25.0
06:04:53 PM,5.3797,0.0398,5.5152,26.0
06:04:54 PM,5.3944,0.0398,5.5108,26.0
06:04:55 PM,5.4278,0.0428,5.5108,28.0
06:04:56 PM,5.3963,0.0443,5.5029,29.0
06:04:57 PM,5.4111,0.0458,5.4978,30.0
06:04:58 PM,5.4336,0.0473,5.4960,31.0
06:04:59 PM,5.3917,0.0488,5.4929,32.0
06:05:00 PM,5.4168,0.0503,5.4900,33.0
06:05:01 PM,5.4323,0.0518,5.4873,34.0
06:05:02 PM,5.4298,0.0534,5.4847,35.0
06:05:03 PM,5.4195,0.0549,5.4926,36.0
06:05:04 PM,5.3947,0.0549,5.4912,36.0
06:05:05 PM,5.4057,0.0579,5.4912,38.0
06:05:06 PM,5.4280,0.0579,5.4853,38.0
06:05:07 PM,5.3905,0.0609,5.4853,40.0
06:05:08 PM,5.3998,0.0609,5.4810,40.0
06:05:09 PM,5.4190,0.0639,5.4810,42.0
06:05:10 PM,5.3769,0.0639,5.4771,42.0
06:05:11 PM,5.4163,0.0654,5.4771,43.0
06:05:12 PM,5.4163,0.0684,5.4744,45.0
06:05:13 PM,5.3717,0.0699,5.4720,46.0
06:05:14 PM,5.4148,0.0699,5.4704,46.0
06:05:15 PM,5.4185,0.0729,5.4704,48.0
06:05:16 PM,5.3816,0.0744,5.4675,49.0
06:05:17 PM,5.4020,0.0744,5.4670,49.0
06:05:18 PM,5.4268,0.0774,5.4670,51.0
06:05:19 PM,5.4193,0.0774,5.4644,51.0
06:05:20 PM,5.3720,0.0804,5.4644,53.0
06:05:21 PM,5.4013,0.0804,5.4619,53.0
06:05:22 PM,5.4047,0.0834,5.4619,55.0
06:05:23 PM,5.3837,0.0849,5.4597,56.0
06:05:24 PM,5.4404,0.0864,5.4571,57.0
06:05:25 PM,5.3846,0.0864,5.4561,57.0
06:05:26 PM,5.4525,0.0894,5.4561,59.0
06:05:27 PM,5.3790,0.0894,5.4549,59.0
06:05:28 PM,5.3768,0.0924,5.4549,61.0
06:05:29 PM,5.4009,0.0924,5.4531,61.0
06:05:30 PM,5.3998,0.0954,5.4531,63.0
06:05:31 PM,5.4220,0.0954,5.4514,63.0
06:05:32 PM,5.3985,0.0984,5.4514,65.0
06:05:33 PM,5.4056,0.0999,5.4498,66.0
06:05:34 PM,5.3861,0.1014,5.4491,67.0
06:05:35 PM,5.3597,0.1014,5.4484,68.0
06:05:36 PM,5.3648,0.1044,5.3682,69.0
06:05:37 PM,5.3689,0.1059,5.4470,70.0
06:05:38 PM,5.3701,0.1074,5.4469,71.0
06:05:39 PM,5.3989,0.1074,5.4456,72.0
06:05:40 PM,5.3648,0.1103,5.3700,73.0
06:05:41 PM,5.3488,0.1103,5.4395,73.0
06:05:42 PM,5.4033,0.1133,5.4395,75.0
06:05:43 PM,5.3813,0.1133,5.4384,75.0
06:05:44 PM,5.4183,0.1163,5.4384,77.0
06:05:45 PM,5.4097,0.1163,5.4374,77.0
06:05:46 PM,5.4051,0.1193,5.4374,79.0
06:05:47 PM,5.4112,0.1208,5.4365,80.0
06:05:48 PM,5.3885,0.1208,5.4360,80.0
06:05:49 PM,5.4323,0.1238,5.4360,82.0
06:05:50 PM,5.4081,0.1238,5.4356,82.0
06:05:51 PM,5.3864,0.1268,5.4356,84.0
06:05:52 PM,5.3999,0.1268,5.4348,84.0
06:05:53 PM,5.3942,0.1298,5.4348,86.0
06:05:54 PM,5.3890,0.1313,5.4340,87.0
06:05:55 PM,5.4019,0.1328,5.4326,88.0
06:05:56 PM,5.4235,0.1343,5.4322,89.0
06:05:57 PM,5.4014,0.1358,5.4324,90.0
