SystemTime[SystemTime],Vol. inst. value[Y_y_tempCompVolFlow],Vol. integrated value[Y_y_VolFlowSum],Vol. average integrated value[P_x_CALCVolFlowSumMean],Vol. integration time[Y_y_VolFlowTimeSum]
01:04:13 PM,6.4941,0.0000,3.2011,0.0
01:04:14 PM,6.4752,0.0018,0.0000,1.0
01:04:15 PM,6.4512,0.0036,6.4800,2.0
01:04:16 PM,6.4916,0.0054,6.4548,3.0
01:04:17 PM,6.4583,0.0072,6.4800,4.0
01:04:18 PM,6.4723,0.0090,6.4800,5.0
01:04:19 PM,6.4158,0.0108,6.4699,6.0
01:04:20 PM,6.4186,0.0126,6.4716,7.0
01:04:21 PM,6.3825,0.0144,6.4728,8.0
01:04:22 PM,6.4376,0.0161,6.4737,9.0
01:04:23 PM,6.4053,0.0179,6.4400,10.0
01:04:24 PM,6.4194,0.0197,6.4390,11.0
01:04:25 PM,6.4355,0.0215,6.4427,12.0
01:04:26 PM,6.3908,0.0233,6.4500,13.0
01:04:27 PM,6.4220,0.0251,6.4484,14.0
01:04:28 PM,6.3969,0.0268,6.4507,15.0
01:04:29 PM,6.4157,0.0286,6.4287,16.0
01:04:30 PM,6.4092,0.0304,6.4319,17.0
01:04:31 PM,6.4092,0.0322,6.4376,18.0
01:04:32 PM,6.4519,0.0340,6.4372,19.0
01:04:33 PM,6.4150,0.0358,6.4368,20.0
01:04:34 PM,6.4100,0.0375,6.4390,21.0
01:04:35 PM,6.4182,0.0393,6.4286,22.0
01:04:36 PM,6.4226,0.0411,6.4309,23.0
01:04:37 PM,6.3968,0.0429,6.4309,24.0
01:04:38 PM,6.4227,0.0447,6.4350,25.0
01:04:39 PM,6.4257,0.0465,6.4368,26.0
01:04:40 PM,6.4413,0.0482,6.4365,27.0
01:04:41 PM,6.4204,0.0500,6.4267,28.0
01:04:42 PM,6.4398,0.0518,6.4286,29.0
01:04:43 PM,6.4188,0.0536,6.4286,30.0
01:04:44 PM,6.4154,0.0554,6.4303,31.0
01:04:45 PM,6.4170,0.0572,6.4319,32.0
01:04:46 PM,6.4226,0.0590,6.4350,33.0
01:04:47 PM,6.4097,0.0607,6.4348,34.0
01:04:48 PM,6.4357,0.0625,6.4256,35.0
01:04:49 PM,6.4086,0.0643,6.4286,36.0
01:04:50 PM,6.4099,0.0661,6.4286,37.0
01:04:51 PM,6.4247,0.0679,6.4300,38.0
01:04:52 PM,6.4285,0.0696,6.4300,39.0
01:04:53 PM,6.4344,0.0714,6.4246,40.0
01:04:54 PM,6.4093,0.0732,6.4247,41.0
01:04:55 PM,6.4098,0.0750,6.4261,42.0
01:04:56 PM,6.4391,0.0768,6.4274,43.0
01:04:57 PM,6.4297,0.0786,6.4298,44.0
01:04:58 PM,6.4345,0.0804,6.4298,45.0
01:04:59 PM,6.4268,0.0821,6.4309,46.0
01:05:00 PM,6.4352,0.0839,6.4241,47.0
01:05:01 PM,6.4673,0.0857,6.4264,48.0
01:05:02 PM,6.4232,0.0875,6.4275,49.0
01:05:03 PM,6.4135,0.0893,6.4275,50.0
01:05:04 PM,6.4236,0.0911,6.4296,51.0
01:05:05 PM,6.4322,0.0929,6.4296,52.0
01:05:06 PM,6.4462,0.0946,6.4306,53.0
01:05:07 PM,6.4283,0.0964,6.4257,54.0
01:05:08 PM,6.4406,0.0982,6.4267,55.0
01:05:09 PM,6.4164,0.1000,6.4276,56.0
01:05:10 PM,6.4406,0.1018,6.4277,57.0
01:05:11 PM,6.3722,0.1036,6.4286,58.0
01:05:12 PM,6.3408,0.1054,6.4295,59.0
01:05:13 PM,6.3616,0.1071,6.4303,60.0
01:05:14 PM,6.3923,0.1089,6.4252,61.0
