SystemTime[SystemTime],Vol. inst. value[Y_y_tempCompVolFlow],Vol. integrated value[Y_y_VolFlowSum],Vol. average integrated value[P_x_CALCVolFlowSumMean],Vol. integration time[Y_y_VolFlowTimeSum]
11:27:39 AM,5.8129,0.0016,0.0000,1.0
11:27:40 AM,5.8128,0.0032,5.7600,2.0
11:27:41 AM,5.8356,0.0049,5.7600,3.0
11:27:42 AM,5.8303,0.0065,5.8648,4.0
11:27:43 AM,5.8386,0.0081,5.8273,5.0
11:27:44 AM,5.8302,0.0097,5.8139,6.0
11:27:45 AM,5.8302,0.0113,5.8200,7.0
11:27:46 AM,5.8575,0.0130,5.8114,8.0
11:27:47 AM,5.8311,0.0146,5.8500,9.0
11:27:48 AM,5.8270,0.0162,5.8349,10.0
11:27:49 AM,5.8087,0.0178,5.8275,11.0
11:27:50 AM,5.8552,0.0194,5.8213,12.0
11:27:51 AM,5.8186,0.0210,5.8162,13.0
11:27:52 AM,5.8157,0.0227,5.8154,14.0
11:27:53 AM,5.8260,0.0243,5.8371,15.0
11:27:54 AM,5.8334,0.0259,5.8320,16.0
11:27:55 AM,5.8103,0.0275,5.8247,17.0
11:27:56 AM,5.8103,0.0292,5.8209,18.0
11:27:57 AM,5.8450,0.0308,5.8375,19.0
11:27:58 AM,5.7983,0.0324,5.8358,20.0
11:27:59 AM,5.8760,0.0340,5.8297,21.0
11:28:00 AM,5.8279,0.0356,5.8264,22.0
11:28:01 AM,5.8385,0.0372,5.8255,23.0
11:28:02 AM,5.8442,0.0389,5.8206,24.0
11:28:03 AM,5.7964,0.0405,5.8331,25.0
11:28:04 AM,5.8528,0.0421,5.8302,26.0
11:28:05 AM,5.8122,0.0437,5.8275,27.0
11:28:06 AM,5.8109,0.0453,5.8267,28.0
11:28:07 AM,5.8104,0.0470,5.8243,29.0
11:28:08 AM,5.8376,0.0486,5.8329,30.0
11:28:09 AM,5.8512,0.0502,5.8305,31.0
11:28:10 AM,5.8139,0.0518,5.8297,32.0
11:28:11 AM,5.8188,0.0534,5.8275,33.0
11:28:12 AM,5.8496,0.0551,5.8255,34.0
11:28:13 AM,5.8306,0.0567,5.8328,35.0
11:28:14 AM,5.8193,0.0583,5.8307,36.0
11:28:15 AM,5.8200,0.0599,5.8287,37.0
11:28:16 AM,5.8200,0.0615,5.8269,38.0
11:28:17 AM,5.8097,0.0631,5.8239,39.0
11:28:18 AM,5.8606,0.0648,5.8246,40.0
11:28:19 AM,5.8524,0.0664,5.8320,41.0
11:28:20 AM,5.8251,0.0680,5.8291,42.0
11:28:21 AM,5.7829,0.0696,5.8286,43.0
11:28:22 AM,5.8497,0.0712,5.8270,44.0
11:28:23 AM,5.8231,0.0729,5.8255,45.0
11:28:24 AM,5.8231,0.0745,5.8300,46.0
11:28:25 AM,5.8171,0.0761,5.8294,47.0
11:28:26 AM,5.8171,0.0777,5.8289,48.0
11:28:27 AM,5.8154,0.0793,5.8275,49.0
11:28:28 AM,5.8290,0.0809,5.8252,50.0
11:28:29 AM,5.8486,0.0826,5.8248,51.0
11:28:30 AM,5.8377,0.0842,5.8297,52.0
11:28:31 AM,5.8168,0.0858,5.8284,53.0
11:28:32 AM,5.8419,0.0874,5.8271,54.0
11:28:33 AM,5.7790,0.0890,5.8258,55.0
11:28:34 AM,5.8383,0.0907,5.8246,56.0
11:28:35 AM,5.5893,0.0923,5.8299,57.0
11:28:36 AM,5.6295,0.0939,5.8287,58.0
11:28:37 AM,5.6411,0.0954,5.8275,59.0
11:28:38 AM,5.6613,0.0970,5.8202,60.0
11:28:39 AM,5.7106,0.0986,5.8200,61.0
11:28:40 AM,5.6851,0.1001,5.8183,62.0
11:28:41 AM,5.7013,0.1017,5.8115,63.0
11:28:42 AM,5.6311,0.1033,5.8114,64.0
11:28:43 AM,5.6738,0.1049,5.8092,65.0
11:28:44 AM,5.6325,0.1065,5.8091,66.0
11:28:45 AM,5.6320,0.1080,5.8091,67.0
11:28:46 AM,5.6435,0.1096,5.8030,68.0
11:28:47 AM,5.6345,0.1112,5.8017,69.0
11:28:48 AM,5.6169,0.1127,5.8017,70.0
11:28:49 AM,5.6548,0.1143,5.7954,71.0
11:28:50 AM,5.6097,0.1159,5.7949,72.0
11:28:51 AM,5.6307,0.1174,5.7944,73.0
11:28:52 AM,5.5864,0.1190,5.7890,74.0
11:28:53 AM,5.5961,0.1206,5.7886,75.0
11:28:54 AM,5.5753,0.1221,5.7876,76.0
11:28:55 AM,5.6030,0.1237,5.7825,77.0
11:28:56 AM,5.5869,0.1252,5.7822,78.0
11:28:57 AM,5.6244,0.1268,5.7785,79.0
11:28:58 AM,5.5893,0.1283,5.7771,80.0
11:28:59 AM,5.5925,0.1299,5.7724,81.0
11:29:00 AM,5.6152,0.1314,5.7728,82.0
11:29:01 AM,5.6183,0.1330,5.7682,83.0
11:29:02 AM,5.5974,0.1345,5.7681,84.0
11:29:03 AM,5.6028,0.1361,5.7643,85.0
11:29:04 AM,5.6283,0.1377,5.7637,86.0
11:29:05 AM,5.5934,0.1392,5.7637,87.0
11:29:06 AM,5.6041,0.1408,5.7595,88.0
11:29:07 AM,5.5982,0.1423,5.7600,89.0
11:29:08 AM,5.5845,0.1439,5.7549,90.0
11:29:09 AM,5.6247,0.1454,5.7555,91.0
11:29:10 AM,5.5878,0.1470,5.7516,92.0
11:29:11 AM,5.6088,0.1485,5.7517,93.0
11:29:12 AM,5.5742,0.1501,5.7484,94.0
11:29:13 AM,5.5742,0.1517,5.7485,95.0
11:29:14 AM,5.9996,0.1532,5.7486,96.0
11:29:15 AM,5.9617,0.1548,5.7450,97.0
11:29:16 AM,5.9011,0.1564,5.7447,98.0
11:29:17 AM,5.9038,0.1581,5.7448,99.0
11:29:18 AM,5.9648,0.1597,5.7486,100.0
11:29:19 AM,5.9508,0.1614,5.7488,101.0
11:29:20 AM,5.9327,0.1630,5.7524,102.0
11:29:21 AM,5.9677,0.1647,5.7529,103.0
11:29:22 AM,5.9483,0.1663,5.7561,104.0
11:29:23 AM,5.7729,0.1680,5.7561,105.0
11:29:24 AM,5.7180,0.1697,5.7600,106.0
11:29:25 AM,5.6867,0.1713,5.7625,107.0
11:29:26 AM,5.6842,0.1728,5.7629,108.0
11:29:27 AM,5.7078,0.1744,5.7600,109.0
11:29:28 AM,5.7092,0.1760,5.7592,110.0
11:29:29 AM,5.6989,0.1776,5.7596,111.0
11:29:30 AM,5.6792,0.1792,5.7596,112.0
11:29:31 AM,5.6895,0.1808,5.7592,113.0
11:29:32 AM,5.3993,0.1823,5.7596,114.0
11:29:33 AM,5.4065,0.1839,5.7564,115.0
11:29:34 AM,5.4111,0.1854,5.7569,116.0
11:29:35 AM,5.4265,0.1869,5.7534,117.0
11:29:36 AM,5.4265,0.1884,5.7504,118.0
11:29:37 AM,5.4405,0.1899,5.7474,119.0
11:29:38 AM,5.3937,0.1914,5.7445,120.0
11:29:39 AM,5.4091,0.1929,5.7420,121.0
11:29:40 AM,5.4496,0.1944,5.7388,122.0
11:29:41 AM,5.4403,0.1959,5.7364,123.0
11:29:42 AM,5.4498,0.1975,5.7337,124.0
11:29:43 AM,5.4542,0.1990,5.7331,125.0
11:29:44 AM,5.4573,0.2005,5.7308,126.0
11:29:45 AM,5.4423,0.2020,5.7286,127.0
11:29:46 AM,5.4423,0.2035,5.7253,128.0
11:29:47 AM,5.4422,0.2050,5.7231,129.0
11:29:48 AM,5.4363,0.2065,5.7209,130.0
11:29:49 AM,5.4620,0.2080,5.7178,131.0
11:29:50 AM,5.4577,0.2096,5.7157,132.0
11:29:51 AM,5.4688,0.2111,5.7160,133.0
11:29:52 AM,5.4174,0.2126,5.7133,134.0
11:29:53 AM,5.4790,0.2141,5.7113,135.0
11:29:54 AM,5.4514,0.2156,5.7090,136.0
11:29:55 AM,5.4761,0.2171,5.7071,137.0
11:29:56 AM,5.4824,0.2187,5.7048,138.0
11:29:57 AM,5.5027,0.2202,5.7046,139.0
11:29:58 AM,5.4833,0.2217,5.7030,140.0
11:29:59 AM,5.4833,0.2232,5.7005,141.0
11:30:00 AM,5.5871,0.2247,5.6984,142.0
11:30:01 AM,5.5609,0.2263,5.6963,143.0
11:30:02 AM,5.5168,0.2279,5.6971,144.0
11:30:03 AM,5.5815,0.2294,5.6975,145.0
11:30:04 AM,5.5842,0.2310,5.6951,146.0
11:30:05 AM,5.5377,0.2325,5.6956,147.0
11:30:06 AM,5.6022,0.2341,5.6936,148.0
11:30:07 AM,5.5693,0.2356,5.6940,149.0
11:30:08 AM,5.5718,0.2372,5.6923,150.0
11:30:09 AM,5.5861,0.2387,5.6922,151.0
11:30:10 AM,5.5686,0.2402,5.6909,152.0
11:30:11 AM,5.5664,0.2418,5.6889,153.0
11:30:12 AM,5.5748,0.2433,5.6894,154.0
