SystemTime[SystemTime],Vol. inst. value[Y_y_tempCompVolFlow],Vol. integrated value[Y_y_VolFlowSum],Vol. average integrated value[P_x_CALCVolFlowSumMean],Vol. integration time[Y_y_VolFlowTimeSum]
01:39:01 PM,6.3220,0.0000,3.3105,0.0
01:39:02 PM,6.2905,0.0018,0.0000,1.0
01:39:03 PM,6.3026,0.0035,6.4298,2.0
01:39:04 PM,6.3427,0.0053,6.3000,3.0
01:39:05 PM,6.3281,0.0070,6.3600,4.0
01:39:06 PM,6.3024,0.0088,6.3000,5.0
01:39:07 PM,6.3243,0.0106,6.3459,6.0
01:39:08 PM,6.3082,0.0123,6.3517,7.0
01:39:09 PM,6.2772,0.0140,6.3328,8.0
01:39:10 PM,6.3032,0.0158,6.3061,9.0
01:39:11 PM,6.2867,0.0175,6.3255,10.0
01:39:12 PM,6.3158,0.0193,6.3000,11.0
01:39:13 PM,6.3319,0.0210,6.3119,12.0
01:39:14 PM,6.2921,0.0228,6.3000,13.0
01:39:15 PM,6.3037,0.0245,6.3138,14.0
01:39:16 PM,6.2979,0.0263,6.3035,15.0
01:39:17 PM,6.3075,0.0281,6.3120,16.0
01:39:18 PM,6.3081,0.0298,6.3225,17.0
01:39:19 PM,6.3025,0.0315,6.3077,18.0
01:39:20 PM,6.3414,0.0333,6.3027,19.0
01:39:21 PM,6.2925,0.0351,6.3121,20.0
01:39:22 PM,6.3131,0.0368,6.3180,21.0
01:39:23 PM,6.2926,0.0386,6.3109,22.0
01:39:24 PM,6.3200,0.0403,6.3164,23.0
01:39:25 PM,6.3008,0.0421,6.3078,24.0
01:39:26 PM,6.3042,0.0438,6.3150,25.0
01:39:27 PM,6.2882,0.0456,6.3072,26.0
01:39:28 PM,6.3245,0.0473,6.3120,27.0
01:39:29 PM,6.2918,0.0491,6.3085,28.0
01:39:30 PM,6.3089,0.0508,6.3129,29.0
01:39:31 PM,6.2947,0.0526,6.3062,30.0
01:39:32 PM,6.3004,0.0543,6.3120,31.0
01:39:33 PM,6.3213,0.0561,6.3058,32.0
01:39:34 PM,6.3134,0.0578,6.3128,33.0
01:39:35 PM,6.3051,0.0596,6.3055,34.0
01:39:36 PM,6.3640,0.0613,6.3106,35.0
01:39:37 PM,6.3447,0.0631,6.3051,36.0
01:39:38 PM,6.3534,0.0649,6.3100,37.0
01:39:39 PM,6.3105,0.0666,6.3146,38.0
01:39:40 PM,6.2832,0.0684,6.3095,39.0
01:39:41 PM,6.3008,0.0702,6.3138,40.0
01:39:42 PM,6.2725,0.0719,6.3168,41.0
01:39:43 PM,6.2511,0.0736,6.3132,42.0
01:39:44 PM,6.2879,0.0754,6.3086,43.0
01:39:45 PM,6.2841,0.0771,6.3126,44.0
01:39:46 PM,6.2422,0.0789,6.3093,45.0
01:39:47 PM,6.2385,0.0806,6.3120,46.0
01:39:48 PM,6.2451,0.0824,6.3078,47.0
01:39:49 PM,6.2163,0.0858,6.3104,49.0
01:39:50 PM,6.2163,0.0858,6.3047,49.0
01:39:51 PM,6.2386,0.0893,6.3047,51.0
01:39:52 PM,6.2534,0.0893,6.3035,51.0
01:39:53 PM,6.2503,0.0910,6.3035,52.0
01:39:54 PM,6.2290,0.0927,6.3000,53.0
01:39:55 PM,6.2032,0.0945,6.2966,54.0
01:39:56 PM,6.2481,0.0962,6.3009,55.0
01:39:57 PM,6.2281,0.0979,6.2967,56.0
01:39:58 PM,6.2391,0.0997,6.2927,57.0
01:39:59 PM,6.2388,0.1014,6.2968,58.0
01:40:00 PM,6.2386,0.1031,6.2946,59.0
01:40:01 PM,6.2549,0.1048,6.2917,60.0
01:40:02 PM,6.2379,0.1066,6.2888,61.0
01:40:03 PM,6.2183,0.1083,6.2911,62.0
01:40:04 PM,6.2316,0.1101,6.2892,63.0
01:40:05 PM,6.2053,0.1118,6.2922,64.0
01:40:06 PM,6.2310,0.1135,6.2888,65.0
01:40:07 PM,6.2229,0.1152,6.2862,66.0
01:40:08 PM,6.2578,0.1170,6.2836,67.0
01:40:09 PM,6.2126,0.1187,6.2866,68.0
01:40:10 PM,6.2139,0.1204,6.2841,69.0
01:40:11 PM,6.2228,0.1222,6.2817,70.0
01:40:12 PM,6.2265,0.1239,6.2839,71.0
01:40:13 PM,6.2376,0.1256,6.2823,72.0
01:40:14 PM,6.2182,0.1274,6.2800,73.0
01:40:15 PM,6.2032,0.1291,6.2821,74.0
01:40:16 PM,6.2313,0.1308,6.2799,75.0
01:40:17 PM,6.2451,0.1326,6.2784,76.0
01:40:18 PM,6.2345,0.1343,6.2804,77.0
01:40:19 PM,6.2189,0.1360,6.2796,78.0
01:40:20 PM,6.2562,0.1377,6.2776,79.0
01:40:21 PM,6.2294,0.1395,6.2756,80.0
01:40:22 PM,6.2371,0.1412,6.2775,81.0
01:40:23 PM,6.2321,0.1429,6.2756,82.0
01:40:24 PM,6.2361,0.1447,6.2737,83.0
01:40:25 PM,6.2290,0.1464,6.2761,84.0
01:40:26 PM,6.2364,0.1481,6.2743,85.0
01:40:27 PM,6.2237,0.1498,6.2719,86.0
01:40:28 PM,6.1277,0.1516,6.2713,87.0
01:40:29 PM,6.1550,0.1533,6.2737,88.0
01:40:30 PM,6.1518,0.1550,6.2714,89.0
01:40:31 PM,6.1002,0.1567,6.2702,90.0
01:40:32 PM,6.1293,0.1584,6.2680,91.0
01:40:33 PM,6.0837,0.1601,6.2664,92.0
