SystemTime[SystemTime],Vol. inst. value[Y_y_tempCompVolFlow],Vol. integrated value[Y_y_VolFlowSum],Vol. average integrated value[P_x_CALCVolFlowSumMean],Vol. integration time[Y_y_VolFlowTimeSum]
03:31:15 PM,6.3231,0.0000,6.3209,0.0
03:31:16 PM,6.3525,0.0000,0.0000,0.0
03:31:17 PM,5.9091,0.0018,0.0000,1.0
03:31:18 PM,5.6397,0.0035,6.4800,2.0
03:31:19 PM,5.7602,0.0052,6.3000,3.0
03:31:20 PM,5.8362,0.0067,6.2400,4.0
03:31:21 PM,5.8789,0.0083,6.0300,5.0
03:31:22 PM,5.9027,0.0100,5.9760,6.0
03:31:23 PM,5.8498,0.0116,6.0000,7.0
03:31:24 PM,5.8889,0.0132,5.9657,8.0
03:31:25 PM,5.8508,0.0148,5.9400,9.0
03:31:26 PM,6.1789,0.0165,5.9200,10.0
03:31:27 PM,6.1377,0.0181,5.9446,11.0
03:31:28 PM,6.0802,0.0198,5.9236,12.0
03:31:29 PM,6.0778,0.0215,5.9439,13.0
03:31:30 PM,6.0968,0.0249,5.9574,15.0
03:31:31 PM,6.1101,0.0249,5.9729,15.0
03:31:32 PM,6.1101,0.0283,5.9729,17.0
03:31:33 PM,6.1145,0.0283,5.9902,17.0
03:31:34 PM,6.1008,0.0300,5.9902,18.0
03:31:35 PM,6.0634,0.0317,6.0000,19.0
03:31:36 PM,6.0909,0.0334,6.0063,20.0
03:31:37 PM,6.0738,0.0351,6.0120,21.0
03:31:38 PM,6.1560,0.0368,6.0171,22.0
03:31:39 PM,6.1502,0.0385,6.0218,23.0
03:31:40 PM,6.1771,0.0402,6.0261,24.0
03:31:41 PM,6.1114,0.0419,6.0320,25.0
03:31:42 PM,6.1692,0.0436,6.0336,26.0
03:31:43 PM,6.1318,0.0453,6.0369,27.0
03:31:44 PM,6.1521,0.0470,6.0400,28.0
03:31:45 PM,6.1304,0.0487,6.0429,29.0
03:31:46 PM,6.1857,0.0504,6.0455,30.0
03:31:47 PM,6.1545,0.0521,6.0496,31.0
03:31:48 PM,6.1255,0.0538,6.0518,32.0
03:31:49 PM,6.1492,0.0555,6.0525,33.0
03:31:50 PM,6.1916,0.0572,6.0560,34.0
03:31:51 PM,6.1015,0.0589,6.0565,35.0
03:31:52 PM,6.1427,0.0607,6.0596,36.0
03:31:53 PM,6.1627,0.0624,6.0700,37.0
03:31:54 PM,6.1507,0.0641,6.0714,38.0
03:31:55 PM,6.1434,0.0658,6.0726,39.0
03:31:56 PM,6.1701,0.0675,6.0738,40.0
03:31:57 PM,6.1502,0.0692,6.0762,41.0
03:31:58 PM,6.1392,0.0709,6.0749,42.0
03:31:59 PM,6.1357,0.0726,6.0771,43.0
03:32:00 PM,6.1254,0.0743,6.0781,45.0
03:32:01 PM,6.1561,0.0760,5.9440,45.0
03:32:02 PM,6.1844,0.0777,6.0800,46.0
03:32:03 PM,6.1600,0.0794,6.0809,47.0
03:32:04 PM,6.1600,0.0829,6.0827,49.0
03:32:05 PM,6.1588,0.0829,6.0916,49.0
03:32:06 PM,6.1345,0.0846,6.0916,50.0
03:32:07 PM,6.1474,0.0863,6.0912,51.0
03:32:08 PM,6.1147,0.0880,6.0908,52.0
03:32:09 PM,6.1204,0.0897,6.0914,53.0
03:32:10 PM,6.1662,0.0914,6.0928,54.0
03:32:11 PM,6.1604,0.0931,6.0933,55.0
03:32:12 PM,6.0922,0.0948,6.0938,56.0
03:32:13 PM,6.0910,0.0965,6.0943,57.0
03:32:14 PM,6.0862,0.0982,6.0947,58.0
03:32:15 PM,6.0868,0.0999,6.0952,59.0
03:32:16 PM,6.1032,0.1016,6.0948,60.0
03:32:17 PM,6.0868,0.1033,6.0960,61.0
03:32:18 PM,6.0972,0.1050,6.0964,62.0
03:32:19 PM,6.0742,0.1067,6.0968,63.0
03:32:20 PM,6.0742,0.1101,6.0964,65.0
03:32:21 PM,6.1194,0.1101,6.0978,65.0
03:32:22 PM,6.0863,0.1118,6.0978,66.0
03:32:23 PM,6.0701,0.1135,6.0982,67.0
03:32:24 PM,6.1171,0.1151,6.0978,68.0
03:32:25 PM,6.0957,0.1168,6.0935,69.0
03:32:26 PM,6.0948,0.1185,6.0932,70.0
03:32:27 PM,6.0828,0.1202,6.0943,71.0
03:32:28 PM,6.1206,0.1219,6.0946,72.0
03:32:29 PM,6.0682,0.1236,6.0950,73.0
03:32:30 PM,6.0682,0.1270,6.0953,75.0
03:32:31 PM,5.9598,0.1270,6.0960,75.0
03:32:32 PM,6.1868,0.1287,6.0960,76.0
03:32:33 PM,6.1347,0.1303,6.0963,77.0
03:32:34 PM,6.0966,0.1321,6.0919,78.0
03:32:35 PM,6.0966,0.1321,6.0969,78.0
03:32:36 PM,6.1123,0.1355,6.0969,80.0
03:32:37 PM,6.0686,0.1372,6.0975,81.0
03:32:38 PM,6.0627,0.1388,6.0978,82.0
