SystemTime[SystemTime],Vol. inst. value[Y_y_tempCompVolFlow],Vol. integrated value[Y_y_VolFlowSum],Vol. average integrated value[P_x_CALCVolFlowSumMean],Vol. integration time[Y_y_VolFlowTimeSum]
07:45:41 PM,6.3102,0.1199,6.4403,67.0
07:45:42 PM,6.2845,0.1216,6.4409,68.0
07:45:43 PM,6.2913,0.1234,6.4376,69.0
07:45:44 PM,6.3010,0.1251,6.4383,70.0
07:45:45 PM,6.2854,0.1269,6.4330,71.0
07:45:46 PM,6.3147,0.1286,6.4337,72.0
07:45:47 PM,6.2648,0.1304,6.4293,73.0
07:45:48 PM,6.2882,0.1321,6.4293,74.0
07:45:49 PM,6.3216,0.1338,6.4265,75.0
07:45:50 PM,6.2926,0.1356,6.4224,76.0
07:45:51 PM,6.2895,0.1374,6.4225,77.0
07:45:52 PM,6.3250,0.1391,6.4232,78.0
07:45:53 PM,6.2760,0.1408,6.4194,79.0
07:45:54 PM,6.2908,0.1426,6.4156,80.0
07:45:55 PM,6.2920,0.1443,6.4164,81.0
07:45:56 PM,6.2912,0.1461,6.4133,82.0
07:45:57 PM,6.3107,0.1478,6.4141,83.0
07:45:58 PM,6.3163,0.1496,6.4106,84.0
07:45:59 PM,6.3084,0.1513,6.4108,85.0
07:46:00 PM,6.2812,0.1531,6.4074,86.0
07:46:01 PM,6.3223,0.1549,6.4083,87.0
07:46:02 PM,6.3135,0.1566,6.4091,88.0
07:46:03 PM,6.3083,0.1584,6.4058,89.0
07:46:04 PM,6.2837,0.1601,6.4066,90.0
07:46:05 PM,6.2945,0.1619,6.4034,91.0
07:46:06 PM,6.3073,0.1636,6.4043,92.0
07:46:07 PM,6.2958,0.1654,6.4012,93.0
07:46:08 PM,6.2841,0.1671,6.4015,94.0
07:46:09 PM,6.3121,0.1688,6.3985,95.0
07:46:10 PM,6.2934,0.1706,6.3966,96.0
07:46:11 PM,6.2841,0.1723,6.3975,97.0
07:46:12 PM,6.3033,0.1741,6.3946,98.0
07:46:13 PM,6.3195,0.1758,6.3950,99.0
07:46:14 PM,6.2870,0.1776,6.3922,100.0
07:46:15 PM,6.2792,0.1794,6.3931,101.0
07:46:16 PM,6.2951,0.1811,6.3940,102.0
07:46:17 PM,6.2738,0.1828,6.3913,103.0
07:46:18 PM,6.3211,0.1846,6.3891,104.0
07:46:19 PM,6.2922,0.1863,6.3900,105.0
07:46:20 PM,6.2802,0.1881,6.3870,106.0
07:46:21 PM,6.3046,0.1898,6.3878,107.0
07:46:22 PM,6.2866,0.1916,6.3853,108.0
07:46:23 PM,6.2917,0.1933,6.3857,109.0
07:46:24 PM,6.3038,0.1951,6.3833,110.0
07:46:25 PM,6.3054,0.1968,6.3851,111.0
07:46:26 PM,6.3270,0.1986,6.3827,112.0
07:46:27 PM,6.3195,0.2003,6.3831,113.0
07:46:28 PM,6.3090,0.2021,6.3808,114.0
